gem,ficheiro,commit,categoria,loc_medio,loc_max,pct_singleton,pct_duck,mixins_por_classe,profundidade_heranca,metaprog_por_100,metodos,classes,formas,razao_formas
httpclient,lib/jsonclient.rb,5bc7b0d383c4,http clients and tools,5.4,8,0,50,0.0,1,0.0,8,1,6,0.75
httpclient,lib/oauthclient.rb,5bc7b0d383c4,http clients and tools,8.5,14,0,67,0.0,1,0.0,6,3,6,1.0
httpclient,sample/dav.rb,5bc7b0d383c4,http clients and tools,5.1,13,0,67,0.0,0,0.0,15,2,14,0.933
httpclient,sample/generate_test_keys.rb,5bc7b0d383c4,http clients and tools,20.7,24,0,100,0.0,0,0.0,3,0,3,1.0
httpclient,sample/jsonclient.rb,5bc7b0d383c4,http clients and tools,4.6,7,0,62,0.0,1,0.0,8,4,7,0.875
i18n,benchmark/run.rb,8beba7876163,internationalization,5.3,8,100,100,0.5,0,0.0,3,2,3,1.0
i18n,lib/i18n.rb,8beba7876163,internationalization,8.4,23,13,83,0.5,0,4.3,23,2,23,1.0
i18n,lib/i18n/backend/base.rb,8beba7876163,internationalization,10.2,42,0,68,0.33,0,4.5,22,3,20,0.909
i18n,lib/i18n/backend/cache.rb,8beba7876163,internationalization,3.7,7,58,33,0.0,0,0.0,12,3,8,0.667
i18n,lib/i18n/backend/chain.rb,8beba7876163,internationalization,6.2,19,0,92,0.5,0,23.1,13,4,13,1.0
i18n,lib/i18n/backend/fallbacks.rb,8beba7876163,internationalization,12.1,25,29,71,0.0,0,0.0,7,3,7,1.0
i18n,lib/i18n/backend/flatten.rb,8beba7876163,internationalization,6.9,16,20,70,0.0,0,0.0,10,3,10,1.0
i18n,lib/i18n/backend/gettext.rb,8beba7876163,internationalization,7.8,16,0,40,0.0,1,0.0,5,4,5,1.0
i18n,lib/i18n/backend/interpolation_compiler.rb,8beba7876163,internationalization,4.4,12,0,53,0.25,0,5.9,17,4,14,0.824
i18n,lib/i18n/backend/key_value.rb,8beba7876163,internationalization,5.9,18,11,56,0.5,0,0.0,18,6,17,0.944
i18n,lib/i18n/backend/lazy_loadable.rb,8beba7876163,internationalization,6.4,11,7,36,0.0,1,0.0,14,5,14,1.0
i18n,lib/i18n/backend/memoize.rb,8beba7876163,internationalization,4.1,6,0,29,0.0,0,0.0,7,3,7,1.0
i18n,lib/i18n/backend/metadata.rb,8beba7876163,internationalization,6.9,15,43,43,0.0,0,14.3,7,3,7,1.0
i18n,lib/i18n/backend/pluralization.rb,8beba7876163,internationalization,11.5,35,0,50,0.0,0,0.0,4,3,4,1.0
i18n,lib/i18n/backend/simple.rb,8beba7876163,internationalization,7.5,15,0,50,0.5,0,0.0,8,4,8,1.0
i18n,lib/i18n/backend/transliterator.rb,8beba7876163,internationalization,5,9,11,67,0.0,0,0.0,9,5,9,1.0
i18n,lib/i18n/config.rb,8beba7876163,internationalization,3.6,7,0,31,0.0,0,3.4,29,2,17,0.586
i18n,lib/i18n/exceptions.rb,8beba7876163,internationalization,6.1,20,0,67,0.13,2,0.0,15,15,14,0.933
i18n,lib/i18n/gettext/helpers.rb,8beba7876163,internationalization,5.4,11,0,29,0.0,0,0.0,7,3,7,1.0
i18n,lib/i18n/locale/fallbacks.rb,8beba7876163,internationalization,6.7,14,0,100,0.0,1,0.0,7,3,7,1.0
i18n,lib/i18n/locale/tag.rb,8beba7876163,internationalization,3,3,100,33,0.0,0,0.0,3,3,3,1.0
i18n,lib/i18n/locale/tag/parents.rb,8beba7876163,internationalization,4.7,8,0,67,0.0,0,0.0,3,4,3,1.0
i18n,lib/i18n/locale/tag/rfc4646.rb,8beba7876163,internationalization,3.6,6,57,71,0.2,1,14.3,7,5,7,1.0
i18n,lib/i18n/locale/tag/simple.rb,8beba7876163,internationalization,3,3,17,50,0.25,0,0.0,6,4,6,1.0
i18n,lib/i18n/utils.rb,8beba7876163,internationalization,6.3,11,100,100,0.0,0,0.0,6,2,6,1.0
image_processing,lib/image_processing/builder.rb,1611c00ed4eb,image processing,4.5,7,0,50,0.5,0,0.0,4,2,4,1.0
image_processing,lib/image_processing/chainable.rb,1611c00ed4eb,image processing,6.2,17,0,45,0.0,0,45.5,11,2,7,0.636
image_processing,lib/image_processing/mini_magick.rb,1611c00ed4eb,image processing,8.6,21,19,81,0.25,1,14.3,21,4,19,0.905
image_processing,lib/image_processing/pipeline.rb,1611c00ed4eb,image processing,8.1,13,0,89,0.0,0,11.1,9,2,9,1.0
image_processing,lib/image_processing/processor.rb,1611c00ed4eb,image processing,8.6,24,57,43,0.0,0,57.1,7,2,7,1.0
image_processing,lib/image_processing/vips.rb,1611c00ed4eb,image processing,7.4,25,19,67,0.25,1,14.3,21,4,20,0.952
jaro_winkler,lib/jaro_winkler/jaro_winkler_pure.rb,9d7b6c110fa8,scientific,17.1,84,100,71,0.0,2,0.0,7,3,7,1.0
jbuilder,lib/generators/rails/jbuilder_generator.rb,31eb6e909968,api builder and discovery,4.6,7,0,38,0.33,1,0.0,8,3,8,1.0
jbuilder,lib/jbuilder.rb,31eb6e909968,api builder and discovery,6.3,34,13,45,0.0,1,3.2,31,1,26,0.839
jbuilder,lib/jbuilder/collection_renderer.rb,31eb6e909968,api builder and discovery,3.8,7,0,62,0.25,1,0.0,8,4,8,1.0
jbuilder,lib/jbuilder/jbuilder_dependency_tracker.rb,31eb6e909968,api builder and discovery,4.5,11,12,75,0.0,0,0.0,8,1,7,0.875
jbuilder,lib/jbuilder/jbuilder_template.rb,31eb6e909968,api builder and discovery,8.5,33,5,84,0.0,2,0.0,19,2,19,1.0
jwt,lib/jwt/claims.rb,db560b769a07,authentication and oauth,3,3,100,0,0.0,0,0.0,3,2,3,1.0
jwt,lib/jwt/claims/numeric.rb,db560b769a07,authentication and oauth,5.7,9,0,67,0.0,0,0.0,3,3,3,1.0
jwt,lib/jwt/claims/verifier.rb,db560b769a07,authentication and oauth,7,9,100,75,0.0,0,0.0,4,3,4,1.0
jwt,lib/jwt/configuration/container.rb,db560b769a07,authentication and oauth,4.7,6,0,0,0.0,0,0.0,3,3,3,1.0
jwt,lib/jwt/decode.rb,db560b769a07,authentication and oauth,6.1,14,0,86,0.0,0,0.0,14,2,14,1.0
jwt,lib/jwt/encoded_token.rb,db560b769a07,authentication and oauth,5,13,0,35,0.0,0,0.0,20,2,20,1.0
jwt,lib/jwt/jwa.rb,db560b769a07,authentication and oauth,9,13,100,100,0.0,0,0.0,5,2,5,1.0
jwt,lib/jwt/jwa/ecdsa.rb,db560b769a07,authentication and oauth,6.4,13,33,67,0.33,0,0.0,9,3,9,1.0
jwt,lib/jwt/jwa/hmac.rb,db560b769a07,authentication and oauth,5.4,9,0,75,0.25,0,0.0,8,4,8,1.0
jwt,lib/jwt/jwa/ps.rb,db560b769a07,authentication and oauth,5,6,0,100,0.33,0,0.0,3,3,3,1.0
jwt,lib/jwt/jwa/rsa.rb,db560b769a07,authentication and oauth,5,6,0,100,0.33,0,0.0,3,3,3,1.0
jwt,lib/jwt/jwa/signing_algorithm.rb,db560b769a07,authentication and oauth,3,3,36,55,0.0,0,0.0,11,4,10,0.909
jwt,lib/jwt/jwk.rb,db560b769a07,authentication and oauth,7.5,14,100,50,0.0,0,0.0,4,2,4,1.0
jwt,lib/jwt/jwk/ec.rb,db560b769a07,authentication and oauth,8.4,22,9,57,0.0,1,0.0,23,3,20,0.87
jwt,lib/jwt/jwk/hmac.rb,db560b769a07,authentication and oauth,4.9,13,7,50,0.0,1,0.0,14,3,11,0.786
jwt,lib/jwt/jwk/key_base.rb,db560b769a07,authentication and oauth,4.5,12,9,73,0.0,0,0.0,11,3,11,1.0
jwt,lib/jwt/jwk/key_finder.rb,db560b769a07,authentication and oauth,11.8,13,0,100,0.0,0,0.0,4,3,4,1.0
jwt,lib/jwt/jwk/rsa.rb,db560b769a07,authentication and oauth,6.5,17,26,74,0.0,1,0.0,23,3,21,0.913
jwt,lib/jwt/jwk/set.rb,db560b769a07,authentication and oauth,5.2,17,0,100,0.67,0,0.0,9,3,9,1.0
jwt,lib/jwt/token.rb,db560b769a07,authentication and oauth,3.8,10,0,17,0.0,0,0.0,12,2,12,1.0
jwt,lib/jwt/x5c_key_finder.rb,db560b769a07,authentication and oauth,9.2,15,0,75,0.0,0,0.0,4,2,4,1.0
kaminari,kaminari-activerecord/lib/kaminari/activerecord/active_record_relation_methods.rb,508caf4653b2,pagination,9.2,28,0,67,0.17,0,0.0,9,6,9,1.0
kaminari,kaminari-core/lib/generators/kaminari/views_generator.rb,508caf4653b2,pagination,5.9,13,12,81,0.0,1,0.0,16,5,16,1.0
kaminari,kaminari-core/lib/kaminari/config.rb,508caf4653b2,pagination,5.2,12,50,25,0.0,0,0.0,4,2,4,1.0
kaminari,kaminari-core/lib/kaminari/helpers/helper_methods.rb,508caf4653b2,pagination,7.2,16,0,90,0.25,0,0.0,10,4,10,1.0
kaminari,kaminari-core/lib/kaminari/helpers/paginator.rb,508caf4653b2,pagination,4.3,16,0,78,0.25,1,14.8,27,4,26,0.963
kaminari,kaminari-core/lib/kaminari/helpers/tags.rb,508caf4653b2,pagination,5.9,18,0,75,0.5,1,0.0,16,10,14,0.875
kaminari,kaminari-core/lib/kaminari/models/array_extension.rb,508caf4653b2,pagination,5.3,17,17,50,1.0,1,0.0,6,2,5,0.833
kaminari,kaminari-core/lib/kaminari/models/configuration_methods.rb,508caf4653b2,pagination,4.2,9,0,17,0.33,0,0.0,6,3,5,0.833
kaminari,kaminari-core/lib/kaminari/models/page_scope_methods.rb,508caf4653b2,pagination,5.9,13,0,82,0.0,0,0.0,11,2,11,1.0
knapsack,lib/knapsack.rb,f394c8470281,testing,3.7,6,100,33,0.0,0,0.0,6,1,5,0.833
knapsack,lib/knapsack/adapters/base_adapter.rb,f394c8470281,testing,5.9,15,14,29,0.0,0,0.0,7,3,5,0.714
knapsack,lib/knapsack/adapters/cucumber_adapter.rb,f394c8470281,testing,11.4,24,20,40,0.0,1,0.0,5,3,5,1.0
knapsack,lib/knapsack/adapters/minitest_adapter.rb,f394c8470281,testing,7,15,14,14,0.0,1,14.3,7,4,7,1.0
knapsack,lib/knapsack/adapters/rspec_adapter.rb,f394c8470281,testing,13.5,19,25,100,0.0,2,0.0,4,4,4,1.0
knapsack,lib/knapsack/adapters/spinach_adapter.rb,f394c8470281,testing,7.8,14,25,25,0.0,1,0.0,4,3,4,1.0
knapsack,lib/knapsack/allocator.rb,f394c8470281,testing,3.7,6,0,83,0.0,0,0.0,6,2,5,0.833
knapsack,lib/knapsack/allocator_builder.rb,f394c8470281,testing,4.3,8,0,17,0.0,0,0.0,6,2,6,1.0
knapsack,lib/knapsack/config/env.rb,f394c8470281,testing,3.5,7,100,9,0.0,0,0.0,11,3,7,0.636
knapsack,lib/knapsack/distributors/base_distributor.rb,f394c8470281,testing,3.9,10,0,30,0.0,0,0.0,10,3,8,0.8
knapsack,lib/knapsack/distributors/leftover_distributor.rb,f394c8470281,testing,5,8,0,100,0.0,1,0.0,5,3,5,1.0
knapsack,lib/knapsack/distributors/report_distributor.rb,f394c8470281,testing,6.1,15,0,78,0.0,1,0.0,9,3,9,1.0
knapsack,lib/knapsack/logger.rb,f394c8470281,testing,5.8,11,0,75,0.0,0,25.0,4,2,3,0.75
knapsack,lib/knapsack/presenter.rb,f394c8470281,testing,7.7,32,100,20,0.0,0,0.0,10,2,10,1.0
knapsack,lib/knapsack/report.rb,f394c8470281,testing,4,6,0,67,0.5,0,0.0,6,2,5,0.833
knapsack,lib/knapsack/tracker.rb,f394c8470281,testing,4.4,11,0,47,0.5,0,0.0,15,2,14,0.933
knapsack,test_examples/fast/shared_examples_test.rb,f394c8470281,testing,3.5,4,0,0,1.0,1,0.0,4,1,4,1.0
knapsack,test_examples/fast/unit_test.rb,f394c8470281,testing,3.8,4,0,0,0.0,1,0.0,4,1,4,1.0
kramdown,lib/kramdown/converter/base.rb,12b3d2e75279,markdown processors,7,17,18,76,0.0,0,17.6,17,3,16,0.941
kramdown,lib/kramdown/converter/html.rb,12b3d2e75279,markdown processors,9.6,45,0,84,0.67,1,4.7,43,3,41,0.953
kramdown,lib/kramdown/converter/kramdown.rb,12b3d2e75279,markdown processors,8.8,33,0,86,0.33,1,2.4,42,3,40,0.952
kramdown,lib/kramdown/converter/latex.rb,12b3d2e75279,markdown processors,5.6,22,0,72,0.0,1,6.5,46,3,39,0.848
kramdown,lib/kramdown/converter/man.rb,12b3d2e75279,markdown processors,5.7,27,0,82,0.0,1,2.6,39,3,35,0.897
kramdown,lib/kramdown/converter/syntax_highlighter/rouge.rb,12b3d2e75279,markdown processors,10.8,17,100,100,0.0,0,20.0,5,2,5,1.0
kramdown,lib/kramdown/converter/toc.rb,12b3d2e75279,markdown processors,11.3,18,0,100,0.0,1,0.0,3,3,3,1.0
kramdown,lib/kramdown/document.rb,12b3d2e75279,markdown processors,8,12,20,60,0.0,0,40.0,5,2,5,1.0
kramdown,lib/kramdown/element.rb,12b3d2e75279,markdown processors,3.7,7,14,57,0.0,0,0.0,7,2,5,0.714
kramdown,lib/kramdown/options.rb,12b3d2e75279,markdown processors,8.1,20,100,80,0.0,0,0.0,10,3,10,1.0
kramdown,lib/kramdown/parser/base.rb,12b3d2e75279,markdown processors,7.9,14,14,86,0.0,0,0.0,7,3,7,1.0
kramdown,lib/kramdown/parser/html.rb,12b3d2e75279,markdown processors,16.5,61,4,85,0.67,1,3.7,27,6,27,1.0
kramdown,lib/kramdown/parser/kramdown.rb,12b3d2e75279,markdown processors,11.7,36,17,72,0.33,1,11.1,18,3,18,1.0
kramdown,lib/kramdown/parser/kramdown/abbreviation.rb,12b3d2e75279,markdown processors,18.3,36,0,100,0.0,1,0.0,3,3,3,1.0
kramdown,lib/kramdown/parser/kramdown/extensions.rb,12b3d2e75279,markdown processors,25.5,42,0,100,0.0,1,0.0,6,3,6,1.0
kramdown,lib/kramdown/parser/kramdown/header.rb,12b3d2e75279,markdown processors,8.5,11,0,100,0.0,1,0.0,4,3,4,1.0
kramdown,lib/kramdown/parser/kramdown/html.rb,12b3d2e75279,markdown processors,42,59,0,100,0.67,1,0.0,3,3,3,1.0
kramdown,lib/kramdown/parser/kramdown/link.rb,12b3d2e75279,markdown processors,27.8,84,0,100,0.0,1,0.0,4,3,4,1.0
